time,4053（3000kN）力值曲线,4053（3000kN）位移曲线
2025-06-17 16:06:57,339.20,0.46
2025-06-17 16:06:58,345.35,0.96
2025-06-17 16:06:59,351.50,1.46
2025-06-17 16:07:00,355.60,1.98
2025-06-17 16:07:01,359.70,2.48
2025-06-17 16:07:02,361.75,2.98
2025-06-17 16:07:03,363.80,3.48
2025-06-17 16:07:04,374.06,3.98
2025-06-17 16:07:05,378.16,4.49
2025-06-17 16:07:06,380.21,4.99
2025-06-17 16:07:07,388.41,5.50
2025-06-17 16:07:08,394.57,6.01
2025-06-17 16:07:09,400.72,6.51
2025-06-17 16:07:10,404.82,7.01
2025-06-17 16:07:11,410.98,7.51
2025-06-17 16:07:12,419.18,8.01
2025-06-17 16:07:13,423.29,8.51
2025-06-17 16:07:14,429.44,9.01
2025-06-17 16:07:15,433.54,9.51
2025-06-17 16:07:16,437.65,10.01
2025-06-17 16:07:17,449.96,10.51
2025-06-17 16:07:18,454.06,11.01
2025-06-17 16:07:19,458.17,11.52
2025-06-17 16:07:20,462.27,12.02
2025-06-17 16:07:21,470.48,12.52
2025-06-17 16:07:22,478.69,13.02
2025-06-17 16:07:23,480.74,13.52
2025-06-17 16:07:24,486.90,14.02
2025-06-17 16:07:25,491.00,14.52
2025-06-17 16:07:26,497.16,15.02
2025-06-17 16:07:27,505.37,15.52
2025-06-17 16:07:28,505.37,16.01
2025-06-17 16:07:29,513.58,16.51
2025-06-17 16:07:30,521.79,17.01
2025-06-17 16:07:31,525.90,17.51
2025-06-17 16:07:32,530.00,18.01
2025-06-17 16:07:33,534.11,18.51
2025-06-17 16:07:34,536.16,18.99
2025-06-17 16:07:35,544.38,19.49
2025-06-17 16:07:36,548.48,20.00
2025-06-17 16:07:37,556.69,20.50
2025-06-17 16:07:38,556.69,20.98
2025-06-17 16:07:39,566.96,21.48
2025-06-17 16:07:40,569.02,21.98
2025-06-17 16:07:41,577.23,22.48
2025-06-17 16:07:42,581.34,22.97
2025-06-17 16:07:43,587.50,23.47
2025-06-17 16:07:44,591.61,23.95
2025-06-17 16:07:45,575.18,24.40
2025-06-17 16:07:46,589.55,24.72
2025-06-17 16:07:47,591.61,24.93
2025-06-17 16:07:48,575.18,25.20
2025-06-17 16:07:49,601.88,25.45
2025-06-17 16:07:50,583.39,25.63
2025-06-17 16:07:51,583.39,25.86
2025-06-17 16:07:52,608.04,26.04
2025-06-17 16:07:53,581.34,26.19
2025-06-17 16:07:54,589.55,26.36
2025-06-17 16:07:55,589.55,26.36
2025-06-17 16:07:56,612.15,26.85
2025-06-17 16:07:57,622.42,27.35
2025-06-17 16:07:58,624.47,27.85
2025-06-17 16:07:59,626.53,28.35
2025-06-17 16:08:00,636.80,28.83
2025-06-17 16:08:01,638.85,29.33
2025-06-17 16:08:02,647.07,29.82
2025-06-17 16:08:03,651.18,30.32
2025-06-17 16:08:04,657.34,30.82
2025-06-17 16:08:05,663.51,31.30
2025-06-17 16:08:06,667.62,31.80
2025-06-17 16:08:07,673.78,32.29
2025-06-17 16:08:08,671.73,32.79
2025-06-17 16:08:09,684.06,33.27
2025-06-17 16:08:10,688.17,33.77
2025-06-17 16:08:11,692.28,34.27
2025-06-17 16:08:12,698.44,34.75
