time,力值曲线,位移曲线
2024-08-31 00:40:28,216.88,-0.14
2024-08-31 00:40:29,258.19,0.88
2024-08-31 00:40:30,259.61,1.99
2024-08-31 00:40:31,267.45,3.05
2024-08-31 00:40:32,302.08,4.15
2024-08-31 00:40:33,338.21,5.19
2024-08-31 00:40:34,348.67,6.22
2024-08-31 00:40:35,349.42,7.19
2024-08-31 00:40:36,376.63,8.15
2024-08-31 00:40:37,413.55,9.16
2024-08-31 00:40:38,429.15,10.06
2024-08-31 00:40:39,430.72,11.0
2024-08-31 00:40:40,455.98,11.89
2024-08-31 00:40:41,496.1,12.82
2024-08-31 00:40:42,508.29,13.65
2024-08-31 00:40:43,507.47,14.46
2024-08-31 00:40:44,537.02,15.33
2024-08-31 00:40:45,573.7,16.13
2024-08-31 00:40:46,584.66,16.89
2024-08-31 00:40:47,586.35,17.63
2024-08-31 00:40:48,597.37,17.88
2024-08-31 00:40:49,594.82,17.88
2024-08-31 00:40:50,593.12,17.88
2024-08-31 00:40:51,591.43,17.88
2024-08-31 00:40:52,587.2,17.88
2024-08-31 00:40:53,589.73,17.88
2024-08-31 00:40:54,587.2,17.88
2024-08-31 00:40:55,587.2,17.88
2024-08-31 00:40:56,585.5,17.88
2024-08-31 00:40:57,587.2,17.88
2024-08-31 00:40:58,587.2,17.88
2024-08-31 00:40:59,586.35,17.88
2024-08-31 00:41:00,586.35,17.88
2024-08-31 00:41:01,585.5,17.88
2024-08-31 00:41:02,582.13,17.88
2024-08-31 00:41:03,583.81,17.88
2024-08-31 00:41:04,582.13,17.88
2024-08-31 00:41:05,582.97,17.88
2024-08-31 00:41:06,582.97,17.88
2024-08-31 00:41:07,582.97,17.88
2024-08-31 00:41:08,579.6,17.88
2024-08-31 00:41:09,578.75,17.88
2024-08-31 00:41:10,582.13,17.88
2024-08-31 00:41:11,577.07,17.88
2024-08-31 00:41:12,580.44,17.88
2024-08-31 00:41:13,580.44,17.88
2024-08-31 00:41:14,577.91,17.88
2024-08-31 00:41:15,579.6,17.88
2024-08-31 00:41:16,577.07,17.88
2024-08-31 00:41:17,578.75,17.88
2024-08-31 00:41:18,576.23,17.88
2024-08-31 00:41:19,579.6,17.88
2024-08-31 00:41:20,578.75,17.88
2024-08-31 00:41:21,576.23,17.88
2024-08-31 00:41:22,577.07,17.88
2024-08-31 00:41:23,574.54,17.88
2024-08-31 00:41:24,575.38,17.88
2024-08-31 00:41:25,577.07,17.88
2024-08-31 00:41:26,577.07,17.88
2024-08-31 00:41:27,572.02,17.88
2024-08-31 00:41:28,577.07,17.88
2024-08-31 00:41:29,576.23,17.88
2024-08-31 00:41:30,575.38,17.88
2024-08-31 00:41:31,574.54,17.88
2024-08-31 00:41:32,574.54,17.88
2024-08-31 00:41:33,575.38,17.88
2024-08-31 00:41:34,576.23,17.88
2024-08-31 00:41:35,572.86,17.88
2024-08-31 00:41:36,573.7,17.88
2024-08-31 00:41:37,575.38,17.88
2024-08-31 00:41:38,574.54,17.88
2024-08-31 00:41:39,574.54,17.88
2024-08-31 00:41:40,572.02,17.88
2024-08-31 00:41:41,573.7,17.88
2024-08-31 00:41:42,573.7,17.88
2024-08-31 00:41:43,569.5,17.88
2024-08-31 00:41:44,573.7,17.88
2024-08-31 00:41:45,572.02,17.88
2024-08-31 00:41:46,569.5,17.88
2024-08-31 00:41:47,573.7,17.88
2024-08-31 00:41:48,572.02,17.88
2024-08-31 00:41:49,568.66,17.88
2024-08-31 00:41:50,572.02,17.88
2024-08-31 00:41:51,572.02,17.88
2024-08-31 00:41:52,572.02,17.88
2024-08-31 00:41:53,571.18,17.88
2024-08-31 00:41:54,572.02,17.88
2024-08-31 00:41:55,572.02,17.88
2024-08-31 00:41:56,569.5,17.88
2024-08-31 00:41:57,571.18,17.88
2024-08-31 00:41:58,572.02,17.88
2024-08-31 00:41:59,570.34,17.88
2024-08-31 00:42:00,572.02,17.88
2024-08-31 00:42:01,568.66,17.88
2024-08-31 00:42:02,570.34,17.88
2024-08-31 00:42:03,568.66,17.88
2024-08-31 00:42:04,571.18,17.88
2024-08-31 00:42:05,568.66,17.88
2024-08-31 00:42:06,566.15,17.88
2024-08-31 00:42:07,570.34,17.88
2024-08-31 00:42:08,569.5,17.88
2024-08-31 00:42:09,566.99,17.88
2024-08-31 00:42:10,571.18,17.88
2024-08-31 00:42:11,569.5,17.88
2024-08-31 00:42:12,570.34,17.88
2024-08-31 00:42:13,569.5,17.88
2024-08-31 00:42:14,566.99,17.88
2024-08-31 00:42:15,476.74,16.84
2024-08-31 00:42:16,45.16,7.51
2024-08-31 00:42:17,37.92,7.51
2024-08-31 00:42:18,33.12,7.51
2024-08-31 00:42:19,27.74,7.51
2024-08-31 00:42:20,26.55,7.51
2024-08-31 00:42:21,25.36,7.51
2024-08-31 00:42:22,24.76,7.51
2024-08-31 00:42:23,24.17,7.51
2024-08-31 00:42:24,23.58,7.51
2024-08-31 00:42:25,22.39,7.51
2024-08-31 00:45:53,234.25,1.6
2024-08-31 00:45:54,261.04,3.27
2024-08-31 00:45:55,287.56,4.91
2024-08-31 00:45:56,320.42,6.54
2024-08-31 00:45:57,350.92,8.1
2024-08-31 00:45:58,377.39,9.59
2024-08-31 00:45:59,407.34,11.06
2024-08-31 00:46:00,437.79,12.46
2024-08-31 00:46:01,469.53,13.85
2024-08-31 00:46:02,497.72,15.17
2024-08-31 00:46:03,531.24,16.49
2024-08-31 00:46:04,558.62,17.73
2024-08-31 00:46:05,588.04,18.97
2024-08-31 00:46:06,586.35,19.6
2024-08-31 00:46:07,583.81,19.6
2024-08-31 00:46:08,582.97,19.6
2024-08-31 00:46:09,578.75,19.6
2024-08-31 00:46:10,579.6,19.6
2024-08-31 00:46:11,572.02,19.6
2024-08-31 00:46:12,577.07,19.6
2024-08-31 00:46:13,576.23,19.6
2024-08-31 00:46:14,572.02,19.6
2024-08-31 00:46:15,575.38,19.6
2024-08-31 00:46:16,573.7,19.6
2024-08-31 00:46:17,569.5,19.6
2024-08-31 00:46:18,572.02,19.6
2024-08-31 00:46:19,572.02,19.6
2024-08-31 00:46:20,568.66,19.6
2024-08-31 00:46:21,568.66,19.6
2024-08-31 00:46:22,565.31,19.6
2024-08-31 00:46:23,569.5,19.6
2024-08-31 00:46:24,567.83,19.6
2024-08-31 00:46:25,568.66,19.6
2024-08-31 00:46:26,568.66,19.6
2024-08-31 00:46:27,565.31,19.6
2024-08-31 00:46:28,566.99,19.6
2024-08-31 00:46:29,565.31,19.6
2024-08-31 00:46:30,566.15,19.6
2024-08-31 00:46:31,566.15,19.6
2024-08-31 00:46:32,564.47,19.6
2024-08-31 00:46:33,564.47,19.6
2024-08-31 00:46:34,564.47,19.6
2024-08-31 00:46:35,564.47,19.6
2024-08-31 00:46:36,563.64,19.6
2024-08-31 00:46:37,563.64,19.6
2024-08-31 00:46:38,564.47,19.6
2024-08-31 00:46:39,557.79,19.6
2024-08-31 00:46:40,561.96,19.6
2024-08-31 00:46:41,561.96,19.6
2024-08-31 00:46:42,561.96,19.6
2024-08-31 00:46:43,558.62,19.6
2024-08-31 00:46:44,558.62,19.6
2024-08-31 00:46:45,561.13,19.6
2024-08-31 00:46:46,560.29,19.6
2024-08-31 00:46:47,561.96,19.6
2024-08-31 00:46:48,559.46,19.6
2024-08-31 00:46:49,556.12,19.6
2024-08-31 00:46:50,558.62,19.6
2024-08-31 00:46:51,557.79,19.6
2024-08-31 00:46:52,556.95,19.6
2024-08-31 00:46:53,558.62,19.6
2024-08-31 00:46:54,555.28,19.6
2024-08-31 00:46:55,558.62,19.6
2024-08-31 00:46:56,556.95,19.6
2024-08-31 00:46:57,556.95,19.6
2024-08-31 00:46:58,556.12,19.6
2024-08-31 00:46:59,557.79,19.6
2024-08-31 00:47:00,558.62,19.6
2024-08-31 00:47:01,556.95,19.6
2024-08-31 00:47:02,555.28,19.6
2024-08-31 00:47:03,555.28,19.6
2024-08-31 00:47:04,556.95,19.6
2024-08-31 00:47:05,556.12,19.6
2024-08-31 00:47:06,555.28,19.6
2024-08-31 00:47:07,553.62,19.6
2024-08-31 00:47:08,551.95,19.6
2024-08-31 00:47:09,553.62,19.6
2024-08-31 00:47:10,551.95,19.6
2024-08-31 00:47:11,555.28,19.6
2024-08-31 00:47:12,552.79,19.6
2024-08-31 00:47:13,552.79,19.6
2024-08-31 00:47:14,554.45,19.6
2024-08-31 00:47:15,555.28,19.6
2024-08-31 00:47:16,555.28,19.6
2024-08-31 00:47:17,553.62,19.6
2024-08-31 00:47:18,553.62,19.6
2024-08-31 00:47:19,553.62,19.6
2024-08-31 00:47:20,551.95,19.6
2024-08-31 00:47:21,552.79,19.6
2024-08-31 00:47:22,553.62,19.6
2024-08-31 00:47:23,551.95,19.6
2024-08-31 00:47:24,551.95,19.6
2024-08-31 00:47:25,553.62,19.6
2024-08-31 00:47:26,552.79,19.6
2024-08-31 00:47:27,551.95,19.6
2024-08-31 00:47:28,551.12,19.6
2024-08-31 00:47:29,551.95,19.6
2024-08-31 00:47:30,552.79,19.6
2024-08-31 00:47:31,549.46,19.6
2024-08-31 00:47:32,552.79,19.6
2024-08-31 00:47:33,551.95,19.6
2024-08-31 00:47:34,551.12,19.6
2024-08-31 00:47:35,551.95,19.6
2024-08-31 00:47:36,550.29,19.6
2024-08-31 00:47:37,551.95,19.6
2024-08-31 00:47:38,551.95,19.6
2024-08-31 00:47:39,549.46,19.6
2024-08-31 00:47:40,551.12,19.6
2024-08-31 00:47:41,550.29,19.6
2024-08-31 00:47:42,551.12,19.6
2024-08-31 00:47:43,548.63,19.6
2024-08-31 00:47:44,545.3,19.6
2024-08-31 00:47:45,546.96,19.6
2024-08-31 00:47:46,546.96,19.6
2024-08-31 00:47:47,549.46,19.6
2024-08-31 00:47:48,549.46,19.6
2024-08-31 00:47:49,549.46,19.6
2024-08-31 00:47:50,549.46,19.6
2024-08-31 00:47:51,548.63,19.6
2024-08-31 00:47:52,550.29,19.6
