time,4049（250kN）力值曲线,4049（250kN）位移曲线
2025-07-02 11:08:51,296.32,-0.06
2025-07-02 11:08:52,250.92,0.09
2025-07-02 11:08:53,258.74,0.34
2025-07-02 11:08:54,252.49,0.34
2025-07-02 11:08:55,255.61,0.34
2025-07-02 11:08:56,254.05,0.34
2025-07-02 11:08:57,263.44,0.53
2025-07-02 11:08:58,260.31,0.53
2025-07-02 11:08:59,258.74,0.53
2025-07-02 11:09:00,258.74,0.53
2025-07-02 11:09:01,258.74,0.53
2025-07-02 11:09:02,257.18,0.53
2025-07-02 11:09:03,257.18,0.53
2025-07-02 11:09:04,255.61,0.53
2025-07-02 11:09:05,257.18,0.53
2025-07-02 11:09:06,257.18,0.53
2025-07-02 11:09:07,257.18,0.53
2025-07-02 11:09:08,257.18,0.53
2025-07-02 11:09:09,257.18,0.53
2025-07-02 11:09:10,255.61,0.53
2025-07-02 11:09:11,257.18,0.53
2025-07-02 11:09:12,257.18,0.53
2025-07-02 11:09:13,257.18,0.53
2025-07-02 11:09:14,257.18,0.53
2025-07-02 11:09:15,283.79,0.70
2025-07-02 11:09:16,302.59,1.34
2025-07-02 11:09:17,316.71,2.38
2025-07-02 11:09:18,341.82,3.44
2025-07-02 11:09:19,355.96,4.50
2025-07-02 11:09:20,368.54,5.56
2025-07-02 11:09:21,387.41,6.62
2025-07-02 11:09:22,407.88,7.68
2025-07-02 11:09:23,401.58,8.74
2025-07-02 11:09:24,404.73,9.78
2025-07-02 11:09:25,420.49,10.84
2025-07-02 11:09:26,425.22,11.88
2025-07-02 11:09:27,458.35,12.94
2025-07-02 11:09:28,483.62,13.98
2025-07-02 11:09:29,491.52,15.02
2025-07-02 11:09:30,504.18,15.66
2025-07-02 11:09:31,470.98,16.40
2025-07-02 11:09:32,510.51,16.91
2025-07-02 11:09:33,499.43,17.36
2025-07-02 11:09:34,493.11,17.93
2025-07-02 11:09:35,504.18,18.25
2025-07-02 11:09:36,526.34,18.56
2025-07-02 11:09:37,510.51,18.84
2025-07-02 11:09:38,507.34,18.99
2025-07-02 11:09:39,515.25,19.14
